sentid	pairid	comparison	sentence	ROI	verb	semantic	semantic_class_detailed
4893	2447	expected	Sarah galled Mary because she	4	galled	Psychological	StimExp
4894	2447	unexpected	John galled Mary because she	4	galled	Psychological	StimExp
4895	2448	expected	Sarah galled Mary because she	4	galled	Psychological	StimExp
4896	2448	unexpected	David galled Mary because she	4	galled	Psychological	StimExp
4897	2449	expected	John gladdened David because he	4	gladdened	Psychological	StimExp
4898	2449	unexpected	Mary gladdened David because he	4	gladdened	Psychological	StimExp
4899	2450	expected	John gladdened David because he	4	gladdened	Psychological	StimExp
4900	2450	unexpected	Sarah gladdened David because he	4	gladdened	Psychological	StimExp
4901	2451	expected	John gladdened Mary because he	4	gladdened	Psychological	StimExp
4902	2451	unexpected	Sarah gladdened Mary because he	4	gladdened	Psychological	StimExp
4903	2452	expected	John gladdened Sarah because he	4	gladdened	Psychological	StimExp
4904	2452	unexpected	Mary gladdened Sarah because he	4	gladdened	Psychological	StimExp
4905	2453	expected	David gladdened John because he	4	gladdened	Psychological	StimExp
4906	2453	unexpected	Mary gladdened John because he	4	gladdened	Psychological	StimExp
4907	2454	expected	David gladdened John because he	4	gladdened	Psychological	StimExp
4908	2454	unexpected	Sarah gladdened John because he	4	gladdened	Psychological	StimExp
4909	2455	expected	David gladdened Mary because he	4	gladdened	Psychological	StimExp
4910	2455	unexpected	Sarah gladdened Mary because he	4	gladdened	Psychological	StimExp
4911	2456	expected	David gladdened Sarah because he	4	gladdened	Psychological	StimExp
4912	2456	unexpected	Mary gladdened Sarah because he	4	gladdened	Psychological	StimExp
4913	2457	expected	Mary gladdened John because she	4	gladdened	Psychological	StimExp
4914	2457	unexpected	David gladdened John because she	4	gladdened	Psychological	StimExp
4915	2458	expected	Mary gladdened David because she	4	gladdened	Psychological	StimExp
4916	2458	unexpected	John gladdened David because she	4	gladdened	Psychological	StimExp
4917	2459	expected	Mary gladdened Sarah because she	4	gladdened	Psychological	StimExp
4918	2459	unexpected	John gladdened Sarah because she	4	gladdened	Psychological	StimExp
4919	2460	expected	Mary gladdened Sarah because she	4	gladdened	Psychological	StimExp
4920	2460	unexpected	David gladdened Sarah because she	4	gladdened	Psychological	StimExp
4921	2461	expected	Sarah gladdened John because she	4	gladdened	Psychological	StimExp
4922	2461	unexpected	David gladdened John because she	4	gladdened	Psychological	StimExp
4923	2462	expected	Sarah gladdened David because she	4	gladdened	Psychological	StimExp
4924	2462	unexpected	John gladdened David because she	4	gladdened	Psychological	StimExp
4925	2463	expected	Sarah gladdened Mary because she	4	gladdened	Psychological	StimExp
4926	2463	unexpected	John gladdened Mary because she	4	gladdened	Psychological	StimExp
4927	2464	expected	Sarah gladdened Mary because she	4	gladdened	Psychological	StimExp
4928	2464	unexpected	David gladdened Mary because she	4	gladdened	Psychological	StimExp
4929	2465	expected	John grabbed David because he	4	grabbed	Activity	AgP
4930	2465	unexpected	Mary grabbed David because he	4	grabbed	Activity	AgP
4931	2466	expected	John grabbed David because he	4	grabbed	Activity	AgP
4932	2466	unexpected	Sarah grabbed David because he	4	grabbed	Activity	AgP
4933	2467	expected	John grabbed Mary because he	4	grabbed	Activity	AgP
4934	2467	unexpected	Sarah grabbed Mary because he	4	grabbed	Activity	AgP
4935	2468	expected	John grabbed Sarah because he	4	grabbed	Activity	AgP
4936	2468	unexpected	Mary grabbed Sarah because he	4	grabbed	Activity	AgP
4937	2469	expected	David grabbed John because he	4	grabbed	Activity	AgP
4938	2469	unexpected	Mary grabbed John because he	4	grabbed	Activity	AgP
4939	2470	expected	David grabbed John because he	4	grabbed	Activity	AgP
4940	2470	unexpected	Sarah grabbed John because he	4	grabbed	Activity	AgP
4941	2471	expected	David grabbed Mary because he	4	grabbed	Activity	AgP
4942	2471	unexpected	Sarah grabbed Mary because he	4	grabbed	Activity	AgP
4943	2472	expected	David grabbed Sarah because he	4	grabbed	Activity	AgP
4944	2472	unexpected	Mary grabbed Sarah because he	4	grabbed	Activity	AgP
4945	2473	expected	Mary grabbed John because she	4	grabbed	Activity	AgP
4946	2473	unexpected	David grabbed John because she	4	grabbed	Activity	AgP
4947	2474	expected	Mary grabbed David because she	4	grabbed	Activity	AgP
4948	2474	unexpected	John grabbed David because she	4	grabbed	Activity	AgP
4949	2475	expected	Mary grabbed Sarah because she	4	grabbed	Activity	AgP
4950	2475	unexpected	John grabbed Sarah because she	4	grabbed	Activity	AgP
4951	2476	expected	Mary grabbed Sarah because she	4	grabbed	Activity	AgP
4952	2476	unexpected	David grabbed Sarah because she	4	grabbed	Activity	AgP
4953	2477	expected	Sarah grabbed John because she	4	grabbed	Activity	AgP
4954	2477	unexpected	David grabbed John because she	4	grabbed	Activity	AgP
4955	2478	expected	Sarah grabbed David because she	4	grabbed	Activity	AgP
4956	2478	unexpected	John grabbed David because she	4	grabbed	Activity	AgP
4957	2479	expected	Sarah grabbed Mary because she	4	grabbed	Activity	AgP
4958	2479	unexpected	John grabbed Mary because she	4	grabbed	Activity	AgP
4959	2480	expected	Sarah grabbed Mary because she	4	grabbed	Activity	AgP
4960	2480	unexpected	David grabbed Mary because she	4	grabbed	Activity	AgP
4961	2481	expected	John grazed David because he	4	grazed	Activity	AgP
4962	2481	unexpected	Mary grazed David because he	4	grazed	Activity	AgP
4963	2482	expected	John grazed David because he	4	grazed	Activity	AgP
4964	2482	unexpected	Sarah grazed David because he	4	grazed	Activity	AgP
4965	2483	expected	John grazed Mary because he	4	grazed	Activity	AgP
4966	2483	unexpected	Sarah grazed Mary because he	4	grazed	Activity	AgP
4967	2484	expected	John grazed Sarah because he	4	grazed	Activity	AgP
4968	2484	unexpected	Mary grazed Sarah because he	4	grazed	Activity	AgP
4969	2485	expected	David grazed John because he	4	grazed	Activity	AgP
4970	2485	unexpected	Mary grazed John because he	4	grazed	Activity	AgP
4971	2486	expected	David grazed John because he	4	grazed	Activity	AgP
4972	2486	unexpected	Sarah grazed John because he	4	grazed	Activity	AgP
4973	2487	expected	David grazed Mary because he	4	grazed	Activity	AgP
4974	2487	unexpected	Sarah grazed Mary because he	4	grazed	Activity	AgP
4975	2488	expected	David grazed Sarah because he	4	grazed	Activity	AgP
4976	2488	unexpected	Mary grazed Sarah because he	4	grazed	Activity	AgP
4977	2489	expected	Mary grazed John because she	4	grazed	Activity	AgP
4978	2489	unexpected	David grazed John because she	4	grazed	Activity	AgP
4979	2490	expected	Mary grazed David because she	4	grazed	Activity	AgP
4980	2490	unexpected	John grazed David because she	4	grazed	Activity	AgP
4981	2491	expected	Mary grazed Sarah because she	4	grazed	Activity	AgP
4982	2491	unexpected	John grazed Sarah because she	4	grazed	Activity	AgP
4983	2492	expected	Mary grazed Sarah because she	4	grazed	Activity	AgP
4984	2492	unexpected	David grazed Sarah because she	4	grazed	Activity	AgP
4985	2493	expected	Sarah grazed John because she	4	grazed	Activity	AgP
4986	2493	unexpected	David grazed John because she	4	grazed	Activity	AgP
4987	2494	expected	Sarah grazed David because she	4	grazed	Activity	AgP
4988	2494	unexpected	John grazed David because she	4	grazed	Activity	AgP
4989	2495	expected	Sarah grazed Mary because she	4	grazed	Activity	AgP
4990	2495	unexpected	John grazed Mary because she	4	grazed	Activity	AgP
4991	2496	expected	Sarah grazed Mary because she	4	grazed	Activity	AgP
4992	2496	unexpected	David grazed Mary because she	4	grazed	Activity	AgP
4993	2497	expected	John greeted David because he	4	greeted	Activity	AgP
4994	2497	unexpected	Mary greeted David because he	4	greeted	Activity	AgP
4995	2498	expected	John greeted David because he	4	greeted	Activity	AgP
4996	2498	unexpected	Sarah greeted David because he	4	greeted	Activity	AgP
4997	2499	expected	John greeted Mary because he	4	greeted	Activity	AgP
4998	2499	unexpected	Sarah greeted Mary because he	4	greeted	Activity	AgP
4999	2500	expected	John greeted Sarah because he	4	greeted	Activity	AgP
5000	2500	unexpected	Mary greeted Sarah because he	4	greeted	Activity	AgP
5001	2501	expected	David greeted John because he	4	greeted	Activity	AgP
5002	2501	unexpected	Mary greeted John because he	4	greeted	Activity	AgP
5003	2502	expected	David greeted John because he	4	greeted	Activity	AgP
5004	2502	unexpected	Sarah greeted John because he	4	greeted	Activity	AgP
5005	2503	expected	David greeted Mary because he	4	greeted	Activity	AgP
5006	2503	unexpected	Sarah greeted Mary because he	4	greeted	Activity	AgP
5007	2504	expected	David greeted Sarah because he	4	greeted	Activity	AgP
5008	2504	unexpected	Mary greeted Sarah because he	4	greeted	Activity	AgP
5009	2505	expected	Mary greeted John because she	4	greeted	Activity	AgP
5010	2505	unexpected	David greeted John because she	4	greeted	Activity	AgP
5011	2506	expected	Mary greeted David because she	4	greeted	Activity	AgP
5012	2506	unexpected	John greeted David because she	4	greeted	Activity	AgP
5013	2507	expected	Mary greeted Sarah because she	4	greeted	Activity	AgP
5014	2507	unexpected	John greeted Sarah because she	4	greeted	Activity	AgP
5015	2508	expected	Mary greeted Sarah because she	4	greeted	Activity	AgP
5016	2508	unexpected	David greeted Sarah because she	4	greeted	Activity	AgP
5017	2509	expected	Sarah greeted John because she	4	greeted	Activity	AgP
5018	2509	unexpected	David greeted John because she	4	greeted	Activity	AgP
5019	2510	expected	Sarah greeted David because she	4	greeted	Activity	AgP
5020	2510	unexpected	John greeted David because she	4	greeted	Activity	AgP
5021	2511	expected	Sarah greeted Mary because she	4	greeted	Activity	AgP
5022	2511	unexpected	John greeted Mary because she	4	greeted	Activity	AgP
5023	2512	expected	Sarah greeted Mary because she	4	greeted	Activity	AgP
5024	2512	unexpected	David greeted Mary because she	4	greeted	Activity	AgP
5025	2513	expected	John grieved David because he	4	grieved	Psychological	StimExp
5026	2513	unexpected	Mary grieved David because he	4	grieved	Psychological	StimExp
5027	2514	expected	John grieved David because he	4	grieved	Psychological	StimExp
5028	2514	unexpected	Sarah grieved David because he	4	grieved	Psychological	StimExp
5029	2515	expected	John grieved Mary because he	4	grieved	Psychological	StimExp
5030	2515	unexpected	Sarah grieved Mary because he	4	grieved	Psychological	StimExp
5031	2516	expected	John grieved Sarah because he	4	grieved	Psychological	StimExp
5032	2516	unexpected	Mary grieved Sarah because he	4	grieved	Psychological	StimExp
5033	2517	expected	David grieved John because he	4	grieved	Psychological	StimExp
5034	2517	unexpected	Mary grieved John because he	4	grieved	Psychological	StimExp
5035	2518	expected	David grieved John because he	4	grieved	Psychological	StimExp
5036	2518	unexpected	Sarah grieved John because he	4	grieved	Psychological	StimExp
5037	2519	expected	David grieved Mary because he	4	grieved	Psychological	StimExp
5038	2519	unexpected	Sarah grieved Mary because he	4	grieved	Psychological	StimExp
5039	2520	expected	David grieved Sarah because he	4	grieved	Psychological	StimExp
5040	2520	unexpected	Mary grieved Sarah because he	4	grieved	Psychological	StimExp
5041	2521	expected	Mary grieved John because she	4	grieved	Psychological	StimExp
5042	2521	unexpected	David grieved John because she	4	grieved	Psychological	StimExp
5043	2522	expected	Mary grieved David because she	4	grieved	Psychological	StimExp
5044	2522	unexpected	John grieved David because she	4	grieved	Psychological	StimExp
5045	2523	expected	Mary grieved Sarah because she	4	grieved	Psychological	StimExp
5046	2523	unexpected	John grieved Sarah because she	4	grieved	Psychological	StimExp
5047	2524	expected	Mary grieved Sarah because she	4	grieved	Psychological	StimExp
5048	2524	unexpected	David grieved Sarah because she	4	grieved	Psychological	StimExp
5049	2525	expected	Sarah grieved John because she	4	grieved	Psychological	StimExp
5050	2525	unexpected	David grieved John because she	4	grieved	Psychological	StimExp
5051	2526	expected	Sarah grieved David because she	4	grieved	Psychological	StimExp
5052	2526	unexpected	John grieved David because she	4	grieved	Psychological	StimExp
5053	2527	expected	Sarah grieved Mary because she	4	grieved	Psychological	StimExp
5054	2527	unexpected	John grieved Mary because she	4	grieved	Psychological	StimExp
5055	2528	expected	Sarah grieved Mary because she	4	grieved	Psychological	StimExp
5056	2528	unexpected	David grieved Mary because she	4	grieved	Psychological	StimExp
5057	2529	expected	John guided David because he	4	guided	Activity	AgP
5058	2529	unexpected	Mary guided David because he	4	guided	Activity	AgP
5059	2530	expected	John guided David because he	4	guided	Activity	AgP
5060	2530	unexpected	Sarah guided David because he	4	guided	Activity	AgP
5061	2531	expected	John guided Mary because he	4	guided	Activity	AgP
5062	2531	unexpected	Sarah guided Mary because he	4	guided	Activity	AgP
5063	2532	expected	John guided Sarah because he	4	guided	Activity	AgP
5064	2532	unexpected	Mary guided Sarah because he	4	guided	Activity	AgP
5065	2533	expected	David guided John because he	4	guided	Activity	AgP
5066	2533	unexpected	Mary guided John because he	4	guided	Activity	AgP
5067	2534	expected	David guided John because he	4	guided	Activity	AgP
5068	2534	unexpected	Sarah guided John because he	4	guided	Activity	AgP
5069	2535	expected	David guided Mary because he	4	guided	Activity	AgP
5070	2535	unexpected	Sarah guided Mary because he	4	guided	Activity	AgP
5071	2536	expected	David guided Sarah because he	4	guided	Activity	AgP
5072	2536	unexpected	Mary guided Sarah because he	4	guided	Activity	AgP
5073	2537	expected	Mary guided John because she	4	guided	Activity	AgP
