sentid	pairid	comparison	sentence	ROI	verb	semantic	semantic_class_detailed
2580	1290	unexpected	Sarah harmed David because he	4	harmed	Activity	AgP
2581	1291	expected	David harmed John because he	4	harmed	Activity	AgP
2582	1291	unexpected	Mary harmed John because he	4	harmed	Activity	AgP
2583	1292	expected	David harmed John because he	4	harmed	Activity	AgP
2584	1292	unexpected	Sarah harmed John because he	4	harmed	Activity	AgP
2585	1293	expected	Mary harmed Sarah because she	4	harmed	Activity	AgP
2586	1293	unexpected	John harmed Sarah because she	4	harmed	Activity	AgP
2587	1294	expected	Mary harmed Sarah because she	4	harmed	Activity	AgP
2588	1294	unexpected	David harmed Sarah because she	4	harmed	Activity	AgP
2589	1295	expected	Sarah harmed Mary because she	4	harmed	Activity	AgP
2590	1295	unexpected	John harmed Mary because she	4	harmed	Activity	AgP
2591	1296	expected	Sarah harmed Mary because she	4	harmed	Activity	AgP
2592	1296	unexpected	David harmed Mary because she	4	harmed	Activity	AgP
2593	1297	expected	David hated John because he	4	hated	Psychological	ExpStim
2594	1297	unexpected	David hated Mary because he	4	hated	Psychological	ExpStim
2595	1298	expected	David hated John because he	4	hated	Psychological	ExpStim
2596	1298	unexpected	David hated Sarah because he	4	hated	Psychological	ExpStim
2597	1299	expected	John hated David because he	4	hated	Psychological	ExpStim
2598	1299	unexpected	John hated Mary because he	4	hated	Psychological	ExpStim
2599	1300	expected	John hated David because he	4	hated	Psychological	ExpStim
2600	1300	unexpected	John hated Sarah because he	4	hated	Psychological	ExpStim
2601	1301	expected	Sarah hated Mary because she	4	hated	Psychological	ExpStim
2602	1301	unexpected	Sarah hated John because she	4	hated	Psychological	ExpStim
2603	1302	expected	Sarah hated Mary because she	4	hated	Psychological	ExpStim
2604	1302	unexpected	Sarah hated David because she	4	hated	Psychological	ExpStim
2605	1303	expected	Mary hated Sarah because she	4	hated	Psychological	ExpStim
2606	1303	unexpected	Mary hated John because she	4	hated	Psychological	ExpStim
2607	1304	expected	Mary hated Sarah because she	4	hated	Psychological	ExpStim
2608	1304	unexpected	Mary hated David because she	4	hated	Psychological	ExpStim
2609	1305	expected	John haunted David because he	4	haunted	Psychological	StimExp
2610	1305	unexpected	Mary haunted David because he	4	haunted	Psychological	StimExp
2611	1306	expected	John haunted David because he	4	haunted	Psychological	StimExp
2612	1306	unexpected	Sarah haunted David because he	4	haunted	Psychological	StimExp
2613	1307	expected	David haunted John because he	4	haunted	Psychological	StimExp
2614	1307	unexpected	Mary haunted John because he	4	haunted	Psychological	StimExp
2615	1308	expected	David haunted John because he	4	haunted	Psychological	StimExp
2616	1308	unexpected	Sarah haunted John because he	4	haunted	Psychological	StimExp
2617	1309	expected	Mary haunted Sarah because she	4	haunted	Psychological	StimExp
2618	1309	unexpected	John haunted Sarah because she	4	haunted	Psychological	StimExp
2619	1310	expected	Mary haunted Sarah because she	4	haunted	Psychological	StimExp
2620	1310	unexpected	David haunted Sarah because she	4	haunted	Psychological	StimExp
2621	1311	expected	Sarah haunted Mary because she	4	haunted	Psychological	StimExp
2622	1311	unexpected	John haunted Mary because she	4	haunted	Psychological	StimExp
2623	1312	expected	Sarah haunted Mary because she	4	haunted	Psychological	StimExp
2624	1312	unexpected	David haunted Mary because she	4	haunted	Psychological	StimExp
2625	1313	expected	John helped David because he	4	helped	Activity	AgP
2626	1313	unexpected	Mary helped David because he	4	helped	Activity	AgP
2627	1314	expected	John helped David because he	4	helped	Activity	AgP
2628	1314	unexpected	Sarah helped David because he	4	helped	Activity	AgP
2629	1315	expected	David helped John because he	4	helped	Activity	AgP
2630	1315	unexpected	Mary helped John because he	4	helped	Activity	AgP
2631	1316	expected	David helped John because he	4	helped	Activity	AgP
2632	1316	unexpected	Sarah helped John because he	4	helped	Activity	AgP
2633	1317	expected	Mary helped Sarah because she	4	helped	Activity	AgP
2634	1317	unexpected	John helped Sarah because she	4	helped	Activity	AgP
2635	1318	expected	Mary helped Sarah because she	4	helped	Activity	AgP
2636	1318	unexpected	David helped Sarah because she	4	helped	Activity	AgP
2637	1319	expected	Sarah helped Mary because she	4	helped	Activity	AgP
2638	1319	unexpected	John helped Mary because she	4	helped	Activity	AgP
2639	1320	expected	Sarah helped Mary because she	4	helped	Activity	AgP
2640	1320	unexpected	David helped Mary because she	4	helped	Activity	AgP
2641	1321	expected	John hired David because he	4	hired	Activity	AgP
2642	1321	unexpected	Mary hired David because he	4	hired	Activity	AgP
2643	1322	expected	John hired David because he	4	hired	Activity	AgP
2644	1322	unexpected	Sarah hired David because he	4	hired	Activity	AgP
2645	1323	expected	David hired John because he	4	hired	Activity	AgP
2646	1323	unexpected	Mary hired John because he	4	hired	Activity	AgP
2647	1324	expected	David hired John because he	4	hired	Activity	AgP
2648	1324	unexpected	Sarah hired John because he	4	hired	Activity	AgP
2649	1325	expected	Mary hired Sarah because she	4	hired	Activity	AgP
2650	1325	unexpected	John hired Sarah because she	4	hired	Activity	AgP
2651	1326	expected	Mary hired Sarah because she	4	hired	Activity	AgP
2652	1326	unexpected	David hired Sarah because she	4	hired	Activity	AgP
2653	1327	expected	Sarah hired Mary because she	4	hired	Activity	AgP
2654	1327	unexpected	John hired Mary because she	4	hired	Activity	AgP
2655	1328	expected	Sarah hired Mary because she	4	hired	Activity	AgP
2656	1328	unexpected	David hired Mary because she	4	hired	Activity	AgP
2657	1329	expected	John hit David because he	4	hit	Activity	AgP
2658	1329	unexpected	Mary hit David because he	4	hit	Activity	AgP
2659	1330	expected	John hit David because he	4	hit	Activity	AgP
2660	1330	unexpected	Sarah hit David because he	4	hit	Activity	AgP
2661	1331	expected	David hit John because he	4	hit	Activity	AgP
2662	1331	unexpected	Mary hit John because he	4	hit	Activity	AgP
2663	1332	expected	David hit John because he	4	hit	Activity	AgP
2664	1332	unexpected	Sarah hit John because he	4	hit	Activity	AgP
2665	1333	expected	Mary hit Sarah because she	4	hit	Activity	AgP
2666	1333	unexpected	John hit Sarah because she	4	hit	Activity	AgP
2667	1334	expected	Mary hit Sarah because she	4	hit	Activity	AgP
2668	1334	unexpected	David hit Sarah because she	4	hit	Activity	AgP
2669	1335	expected	Sarah hit Mary because she	4	hit	Activity	AgP
2670	1335	unexpected	John hit Mary because she	4	hit	Activity	AgP
2671	1336	expected	Sarah hit Mary because she	4	hit	Activity	AgP
2672	1336	unexpected	David hit Mary because she	4	hit	Activity	AgP
2673	1337	expected	David honoured John because he	4	honoured	Activity	AgEvo
2674	1337	unexpected	David honoured Mary because he	4	honoured	Activity	AgEvo
2675	1338	expected	David honoured John because he	4	honoured	Activity	AgEvo
2676	1338	unexpected	David honoured Sarah because he	4	honoured	Activity	AgEvo
2677	1339	expected	John honoured David because he	4	honoured	Activity	AgEvo
2678	1339	unexpected	John honoured Mary because he	4	honoured	Activity	AgEvo
2679	1340	expected	John honoured David because he	4	honoured	Activity	AgEvo
2680	1340	unexpected	John honoured Sarah because he	4	honoured	Activity	AgEvo
2681	1341	expected	Sarah honoured Mary because she	4	honoured	Activity	AgEvo
2682	1341	unexpected	Sarah honoured John because she	4	honoured	Activity	AgEvo
2683	1342	expected	Sarah honoured Mary because she	4	honoured	Activity	AgEvo
2684	1342	unexpected	Sarah honoured David because she	4	honoured	Activity	AgEvo
2685	1343	expected	Mary honoured Sarah because she	4	honoured	Activity	AgEvo
2686	1343	unexpected	Mary honoured John because she	4	honoured	Activity	AgEvo
2687	1344	expected	Mary honoured Sarah because she	4	honoured	Activity	AgEvo
2688	1344	unexpected	Mary honoured David because she	4	honoured	Activity	AgEvo
2689	1345	expected	John hugged David because he	4	hugged	Activity	AgP
2690	1345	unexpected	Mary hugged David because he	4	hugged	Activity	AgP
2691	1346	expected	John hugged David because he	4	hugged	Activity	AgP
2692	1346	unexpected	Sarah hugged David because he	4	hugged	Activity	AgP
2693	1347	expected	David hugged John because he	4	hugged	Activity	AgP
2694	1347	unexpected	Mary hugged John because he	4	hugged	Activity	AgP
2695	1348	expected	David hugged John because he	4	hugged	Activity	AgP
2696	1348	unexpected	Sarah hugged John because he	4	hugged	Activity	AgP
2697	1349	expected	Mary hugged Sarah because she	4	hugged	Activity	AgP
2698	1349	unexpected	John hugged Sarah because she	4	hugged	Activity	AgP
2699	1350	expected	Mary hugged Sarah because she	4	hugged	Activity	AgP
2700	1350	unexpected	David hugged Sarah because she	4	hugged	Activity	AgP
2701	1351	expected	Sarah hugged Mary because she	4	hugged	Activity	AgP
2702	1351	unexpected	John hugged Mary because she	4	hugged	Activity	AgP
2703	1352	expected	Sarah hugged Mary because she	4	hugged	Activity	AgP
2704	1352	unexpected	David hugged Mary because she	4	hugged	Activity	AgP
2705	1353	expected	John hurt David because he	4	hurt	Psychological	StimExp
2706	1353	unexpected	Mary hurt David because he	4	hurt	Psychological	StimExp
2707	1354	expected	John hurt David because he	4	hurt	Psychological	StimExp
2708	1354	unexpected	Sarah hurt David because he	4	hurt	Psychological	StimExp
2709	1355	expected	David hurt John because he	4	hurt	Psychological	StimExp
2710	1355	unexpected	Mary hurt John because he	4	hurt	Psychological	StimExp
2711	1356	expected	David hurt John because he	4	hurt	Psychological	StimExp
2712	1356	unexpected	Sarah hurt John because he	4	hurt	Psychological	StimExp
2713	1357	expected	Mary hurt Sarah because she	4	hurt	Psychological	StimExp
2714	1357	unexpected	John hurt Sarah because she	4	hurt	Psychological	StimExp
2715	1358	expected	Mary hurt Sarah because she	4	hurt	Psychological	StimExp
2716	1358	unexpected	David hurt Sarah because she	4	hurt	Psychological	StimExp
2717	1359	expected	Sarah hurt Mary because she	4	hurt	Psychological	StimExp
2718	1359	unexpected	John hurt Mary because she	4	hurt	Psychological	StimExp
2719	1360	expected	Sarah hurt Mary because she	4	hurt	Psychological	StimExp
2720	1360	unexpected	David hurt Mary because she	4	hurt	Psychological	StimExp
2721	1361	expected	David idolized John because he	4	idolized	Psychological	ExpStim
2722	1361	unexpected	David idolized Mary because he	4	idolized	Psychological	ExpStim
2723	1362	expected	David idolized John because he	4	idolized	Psychological	ExpStim
2724	1362	unexpected	David idolized Sarah because he	4	idolized	Psychological	ExpStim
2725	1363	expected	John idolized David because he	4	idolized	Psychological	ExpStim
2726	1363	unexpected	John idolized Mary because he	4	idolized	Psychological	ExpStim
2727	1364	expected	John idolized David because he	4	idolized	Psychological	ExpStim
2728	1364	unexpected	John idolized Sarah because he	4	idolized	Psychological	ExpStim
2729	1365	expected	Sarah idolized Mary because she	4	idolized	Psychological	ExpStim
2730	1365	unexpected	Sarah idolized John because she	4	idolized	Psychological	ExpStim
2731	1366	expected	Sarah idolized Mary because she	4	idolized	Psychological	ExpStim
2732	1366	unexpected	Sarah idolized David because she	4	idolized	Psychological	ExpStim
2733	1367	expected	Mary idolized Sarah because she	4	idolized	Psychological	ExpStim
2734	1367	unexpected	Mary idolized John because she	4	idolized	Psychological	ExpStim
2735	1368	expected	Mary idolized Sarah because she	4	idolized	Psychological	ExpStim
2736	1368	unexpected	Mary idolized David because she	4	idolized	Psychological	ExpStim
2737	1369	expected	John incensed David because he	4	incensed	Psychological	StimExp
2738	1369	unexpected	Mary incensed David because he	4	incensed	Psychological	StimExp
2739	1370	expected	John incensed David because he	4	incensed	Psychological	StimExp
2740	1370	unexpected	Sarah incensed David because he	4	incensed	Psychological	StimExp
2741	1371	expected	David incensed John because he	4	incensed	Psychological	StimExp
2742	1371	unexpected	Mary incensed John because he	4	incensed	Psychological	StimExp
2743	1372	expected	David incensed John because he	4	incensed	Psychological	StimExp
2744	1372	unexpected	Sarah incensed John because he	4	incensed	Psychological	StimExp
2745	1373	expected	Mary incensed Sarah because she	4	incensed	Psychological	StimExp
2746	1373	unexpected	John incensed Sarah because she	4	incensed	Psychological	StimExp
2747	1374	expected	Mary incensed Sarah because she	4	incensed	Psychological	StimExp
2748	1374	unexpected	David incensed Sarah because she	4	incensed	Psychological	StimExp
2749	1375	expected	Sarah incensed Mary because she	4	incensed	Psychological	StimExp
2750	1375	unexpected	John incensed Mary because she	4	incensed	Psychological	StimExp
2751	1376	expected	Sarah incensed Mary because she	4	incensed	Psychological	StimExp
2752	1376	unexpected	David incensed Mary because she	4	incensed	Psychological	StimExp
2753	1377	expected	John infuriated David because he	4	infuriated	Psychological	StimExp
2754	1377	unexpected	Mary infuriated David because he	4	infuriated	Psychological	StimExp
2755	1378	expected	John infuriated David because he	4	infuriated	Psychological	StimExp
2756	1378	unexpected	Sarah infuriated David because he	4	infuriated	Psychological	StimExp
2757	1379	expected	David infuriated John because he	4	infuriated	Psychological	StimExp
2758	1379	unexpected	Mary infuriated John because he	4	infuriated	Psychological	StimExp
2759	1380	expected	David infuriated John because he	4	infuriated	Psychological	StimExp
2760	1380	unexpected	Sarah infuriated John because he	4	infuriated	Psychological	StimExp
2761	1381	expected	Mary infuriated Sarah because she	4	infuriated	Psychological	StimExp
2762	1381	unexpected	John infuriated Sarah because she	4	infuriated	Psychological	StimExp
2763	1382	expected	Mary infuriated Sarah because she	4	infuriated	Psychological	StimExp
2764	1382	unexpected	David infuriated Sarah because she	4	infuriated	Psychological	StimExp
2765	1383	expected	Sarah infuriated Mary because she	4	infuriated	Psychological	StimExp
2766	1383	unexpected	John infuriated Mary because she	4	infuriated	Psychological	StimExp
2767	1384	expected	Sarah infuriated Mary because she	4	infuriated	Psychological	StimExp
